lat,lon,name
49.251615,-123.237747,Eastbound Ross Dr @ Birney Ave
49.259395,-123.247674,Eastbound Thunderbird Blvd @ Eagles Dr
49.263228,-123.256272,Southbound Lower Mall @ University Blvd
49.260466,-123.252885,Eastbound Agronomy Rd @ West Mall
49.285131,-123.115432,Westbound W Pender St @ Howe St
49.227553,-123.004742,Northbound McKay Ave @ Kingsborough St
49.283161,-123.076463,Westbound Powell St @ Clark Dr
49.282052,-123.086717,Eastbound Cordova Diversion @ Hawks Ave
49.267419,-123.246831,UBC Exchange @ Bay 7
49.269368,-123.106978,Westbound W 2nd Ave @ Manitoba St
49.26817,-123.111966,Westbound W 2nd Ave @ Crowe St
49.195504,-122.995601,Westbound North Fraser Way @ Byrne Rd
49.194396,-122.994459,Eastbound North Fraser Way @ Byrne Rd
49.243338,-123.061585,Eastbound Kingsway @ Gladstone St
49.200056,-122.948947,22nd Street
49.244203,-123.045944,29th Avenue
49.184448,-123.136286,Aberdeen
49.265128,-123.215644,Blanca
49.265474,-123.025191,Boundary
49.233244,-122.882803,Braid
49.266384,-123.001664,Brentwood Town Centre
49.195535,-123.125904,Bridgeport
49.262731,-123.114815,Broadway-City Hall
49.261426,-122.889868,Burquitlam
49.285628,-123.119346,Burrard
49.319256,-123.018632,Capilano University
49.160287,-122.659479,Carvolth
49.350696,-123.252445,Caulfeild
49.107789,-122.733575,Cloverdale
49.204672,-122.906383,Columbia
49.262418,-123.068793,Commercial-Broadway
49.274416,-122.800292,Coquitlam Central
49.326254,-122.950708,Deep Cove
49.234709,-123.185596,Dunbar
49.338772,-123.103668,Edgemont Village
49.212064,-122.959192,Edmonds
49.198916,-122.850601,Gateway
49.264956,-123.013507,Gilmore
49.28317,-123.115675,Granville
49.191498,-122.802726,Guildford
49.219462,-122.597069,Haney Place
49.264729,-122.982137,Holdom
49.374277,-123.272695,Horseshoe Bay
49.277299,-122.828179,Inlet Centre
49.238405,-123.031806,Joyce-Collingwood
49.248556,-123.115027,King Edward
49.182796,-122.844749,King George
49.211099,-123.075604,Knight Street-Marine Drive
49.28129,-123.026275,Kootenay
49.087673,-123.061363,Ladner
49.285748,-122.791638,Lafarge Lake-Douglas
49.254618,-122.939039,Lake City Way
49.225737,-123.116569,Langara-49th Avenue
49.106391,-122.654344,Langley Centre
49.173716,-123.136355,Lansdowne
49.280416,-122.79382,Lincoln
49.310395,-123.083044,Lonsdale Quay
49.248431,-122.896859,Lougheed Town Centre
49.336837,-123.03842,Lynn Valley Centre NightBus
49.273152,-123.100344,Main Street-Science World
49.216661,-122.666697,Maple Meadows
49.209785,-123.117073,Marine Drive
49.203212,-123.133159,Marpole
49.090558,-122.95945,Matthews
49.221824,-122.672599,Meadowtown
49.225769,-123.003807,Metrotown
49.133695,-122.303974,Mission City
49.278031,-122.845861,Moody Centre
49.248243,-123.05572,Nanaimo
49.201418,-122.912623,New Westminster
49.133023,-122.842792,Newton
49.284537,-123.117092,NightBus District
49.232943,-123.116271,Oakridge-41st Avenue
49.26657,-123.114801,Olympic Village
49.327948,-123.137719,Park Royal
49.229748,-123.01264,Patterson
49.305502,-123.028744,Phibbs
49.225662,-122.687865,Pitt Meadows
49.261497,-122.773982,Port Coquitlam
49.212335,-122.606021,Port Haney
49.253407,-122.91813,Production Way-University
49.25893,-123.045286,Renfrew
49.168295,-123.136345,Richmond-Brighouse
49.220063,-122.988428,Royal Oak
49.26076,-123.032865,Rupert
49.278712,-122.912628,SFU
49.224651,-122.889394,Sapperton
49.204428,-122.874168,Scott Road
49.137548,-122.88816,Scottsdale
49.192682,-123.159011,Sea Island Centre
49.379762,-123.333561,Snug Cove
49.036056,-123.067915,South Delta
49.072485,-122.821967,South Surrey
49.259163,-122.963858,Sperling-Burnaby Lake
49.279293,-123.109171,Stadium-Chinatown
49.300537,-123.133859,Stanley Park
49.126421,-123.184108,Steveston
49.189525,-122.847856,Surrey Central
49.19667,-123.14657,Templeton
49.007172,-123.130235,Tsawwassen Ferry Terminal
49.267244,-123.247907,UBC
49.265767,-123.078798,VCC-Clark
49.282419,-123.118192,Vancouver City Centre
49.286603,-123.113122,Waterfront
49.031979,-122.801288,White Rock Centre
49.194308,-123.178474,YVR-Airport
49.274577,-123.122014,Yaletown-Roundhouse
