stop_no,stop_name,line_con,Longitude,Latitude,x,y
51170,Westbound Kingsway @ Smith Ave,019; N19,-123.019689,49.23266,-13694489.137026878,6314431.5307865385
51171,Westbound Kingsway @ Boundary Rd,019; N19,-123.022197,49.232527,-13694768.326309787,6314408.8573992
51172,Westbound Kingsway @ Boundary Rd,019; 027; N19,-123.024096,49.232402,-13694979.722022804,6314387.547880283
51173,Westbound Kingsway @ Lincoln St,019; N19,-123.026273,49.232284,-13695222.06455426,6314367.431743901
51174,Westbound Kingsway @ Melbourne St,019; 027; N19,-123.029643,49.232118,-13695597.211238232,6314339.132853724
51176,Westbound Kingsway @ Wessex St,019; 027; N19,-123.033761,49.233186,-13696055.62490132,6314521.202074431
51177,Westbound Kingsway @ Joyce St,019; N19,-123.036193,49.234462,-13696326.353902929,6314738.735630226
51178,Southbound Joyce St @ Kingsway,R4,-123.036343,49.233838,-13696343.051826548,6314632.354882072
51179,Westbound E 41 Ave @ School Ave,041,-123.03794,49.233084,-13696520.829053346,6314503.813270972
51180,Westbound E 41 Ave @ Kerr St,041,-123.040741,49.233031,-13696832.63494706,6314494.777926487
51181,Westbound E 41 Ave @ Rupert St,041; R4,-123.043713,49.233057,-13697163.476473697,6314499.21035842
51182,Westbound E 41 Ave @ Killarney St,041,-123.046378,49.23303,-13697460.14291666,6314494.607448384
51183,Westbound E 41 Ave @ Earles St,041,-123.049155,49.232858,-13697769.277142592,6314465.285265735
51184,Westbound Kingsway @ McKinnon St,019; N19,-123.038053,49.235237,-13696533.408155806,6314870.861026594
51185,Westbound Kingsway @ Spencer St,019; N19,-123.041047,49.235933,-13696866.69871124,6314989.519923596
51186,Westbound Kingsway @ Rupert St,019; 026; N19,-123.04296,49.236114,-13697079.652897129,6315020.378330237
51187,Westbound Kingsway @ Fairmont St,019; 026; N19,-123.046942,49.236931,-13697522.927109469,6315159.668788413
51189,Westbound Kingsway @ Victoria Dr,019; 025; N19,-123.065671,49.245543,-13699607.829852533,6316628.070187506
51190,Westbound Kingsway @ Miller St,019; 025; N19,-123.06911,49.247137,-13699990.657581372,6316899.885528763
51193,Westbound Kingsway @ Knight St,019; N19,-123.076585,49.25051,-13700822.77077505,6317475.092093775
51194,Westbound Kingsway @ Inverness St,019; N19,-123.080257,49.252366,-13701231.535945244,6317791.617419371
51195,Westbound Kingsway @ Windsor St,019; N19,-123.084079,49.254147,-13701656.999039056,6318095.363309382
51197,Westbound Kingsway @ Fraser St,019; N19,-123.090227,49.257027,-13702341.391268454,6318586.564581546
51198,Westbound Kingsway @ St. George St,019; N19,-123.093585,49.25817,-13702715.202118538,6318781.518031246
51199,Westbound Kingsway @ E 12 Ave,019; N19,-123.096663,49.260171,-13703057.8435112,6319122.825361329
51202,Westbound Harrison Dr @ Victoria Dr,020,-123.065781,49.210673,-13699620.074996524,6310684.090626111
51203,Northbound Victoria Dr @ Fraserview Dr,020; N20,-123.065964,49.212765,-13699640.446463335,6311040.577051199
51204,Northbound Victoria Dr @ E 61 Ave,020; N20,-123.065913,49.214832,-13699634.769169306,6311392.818178358
51205,Northbound Victoria Dr @ Brigadoon Ave,020; N20,-123.065874,49.21691,-13699630.427709164,6311746.948682485
51206,Northbound Victoria Dr @ Upland Dr,020; N20,-123.065832,49.218398,-13699625.752290552,6312000.541174847
51207,Northbound Victoria Dr @ E 54 Ave,020; N20,-123.065738,49.220662,-13699615.288258417,6312386.398161242
51208,Northbound Victoria Dr @ E 51 Ave,020; N20,-123.065653,49.223425,-13699605.826101698,6312857.324432328
51209,Northbound Victoria Dr @ E 49 Ave,020; N20,-123.065603,49.225458,-13699600.26012716,6313203.846172996
51210,Northbound Victoria Dr @ Waverley Ave,020; N20,-123.065556,49.227465,-13699595.028111096,6313545.950238614
51211,Northbound Victoria Dr @ E 45 Ave,020; N20,-123.065483,49.229847,-13699586.901788266,6313951.993128041
51212,Northbound Victoria Dr @ E 43 Ave,020; N20,-123.065432,49.231503,-13699581.224494236,6314234.291408627
51213,Northbound Victoria Dr @ E 26 Ave,020; N20,-123.064952,49.247959,-13699527.791138656,6317040.059730188
51215,Northbound Victoria Dr @ E 22 Ave,020; N20,-123.064898,49.250596,-13699521.779886153,6317489.758413827
51216,Northbound Victoria Diversion @ Victoria Dr,020; N20,-123.066572,49.253274,-13699708.128713736,6317946.473584076
51217,Northbound Commercial Dr @ Findlay St,020; N20,-123.068394,49.254682,-13699910.952825963,6318186.608600444
51219,Northbound Commercial Dr @ E 14 Ave,020; N20,-123.069745,49.258015,-13700061.345458023,6318755.080509676
51220,Northbound Commercial Dr @ E 12 Ave,020; N20,-123.069673,49.259948,-13700053.33045469,6319084.787927234
51225,Northbound Commercial Dr @ E 3rd Ave,020; N20,-123.06953,49.268043,-13700037.411767503,6320465.673980927
51226,Northbound Commercial Dr @ E 1st Ave,020; N20,-123.069518,49.269918,-13700036.075933617,6320785.553282502
51227,Northbound Commercial Dr @ Grant St,020; N20,-123.069481,49.271608,-13700031.957112456,6321073.881576994
51228,Northbound Commercial Dr @ Charles St,020; N20,-123.06943,49.273323,-13700026.279818423,6321366.485180927
51229,Northbound Commercial Dr @ Napier St,020; N20,-123.069418,49.275134,-13700024.943984536,6321675.478805339
51231,Northbound Commercial Diversion @ Venables St,020; N20,-123.069433,49.277014,-13700026.613776898,6321996.257242037
51232,Northbound Commercial Dr @ E Georgia St,020; N20,-123.070346,49.278704,-13700128.248471992,6322284.62701748
51233,Northbound Commercial Dr @ E Pender St,020; N20,-123.070272,49.280571,-13700120.010829676,6322603.210322744
51234,Southbound Commercial Dr @ E Hastings St,020; N20,-123.070549,49.280806,-13700150.846328624,6322643.311379122
51235,Southbound Commercial Dr @ Frances St,020; N20,-123.070545,49.279104,-13700150.40105066,6322352.881664942
51236,Southbound Commercial Diversion @ Adanac St,020; N20,-123.069881,49.277328,-13700076.484908773,6322049.835257656
51237,Southbound Commercial Dr @ Parker St,020; N20,-123.06961,49.275512,-13700046.317326767,6321739.974764322
51238,Southbound Commercial Dr @ William St,020; N20,-123.069647,49.273685,-13700050.436147928,6321428.248874552
51239,Southbound Commercial Dr @ Kitchener St,020; N20,-123.069692,49.271878,-13700055.445525017,6321119.946775817
51240,Southbound Commercial Dr @ Graveley St,020; N20,-123.069755,49.270207,-13700062.458652934,6320834.858426836
51241,Southbound Commercial Dr @ E 2nd Ave,020; N20,-123.069776,49.268438,-13700064.796362242,6320533.060876376
51242,Southbound Commercial Dr @ E 4th Ave,020; N20,-123.069808,49.266576,-13700068.358585946,6320215.408891691
51243,Southbound Commercial Dr @ E 6th Ave,020; N20,-123.069842,49.264806,-13700072.143448632,6319913.462962838
51244,Southbound Victoria Dr @ E 41 Ave,020; N20,-123.065682,49.232253,-13699609.054366931,6314362.147004177
51245,Southbound Victoria Dr @ E 43 Ave,020; N20,-123.065727,49.230264,-13699614.06374402,6314023.078216722
51246,Southbound Victoria Dr @ Waverley Ave,020; N20,-123.065819,49.226693,-13699624.305137172,6313414.35699532
51248,Southbound Victoria Dr @ E 49 Ave,020; N20,-123.065873,49.224857,-13699630.316389674,6313101.405157833
51249,Southbound Victoria Dr @ E 51 Ave,020; N20,-123.065922,49.223127,-13699635.771044724,6312806.531986115
51250,Southbound Victoria Dr @ E 53 Ave,020; N20,-123.065964,49.221481,-13699640.446463335,6312525.985939016
51251,Southbound Victoria Dr @ Argyle Dr,020; N20,-123.065976,49.219611,-13699641.782297228,6312207.272423893
51252,Southbound Victoria Dr @ Upland Dr,020; N20,-123.066039,49.217768,-13699648.795425149,6311893.172453819
51254,Southbound Victoria Dr @ Newport Ave,020; N20,-123.066092,49.215036,-13699654.695358155,6311427.58297787
51255,Southbound Victoria Dr @ Thornhill Dr,020; N20,-123.066138,49.213015,-13699659.816054735,6311083.179210553
51256,Southbound Victoria Dr @ E 64 Ave,020; N20,-123.066167,49.21118,-13699663.044319969,6310770.484373797
51259,Northbound Mackenzie St @ W 38 Ave,002; N22,-123.170182,49.237919,-13711241.941154828,6315328.1161413025
51261,Northbound Mackenzie St @ W 34 Ave,002; N22,-123.170144,49.241595,-13711237.711014178,6315954.879003209
51263,Northbound Mackenzie St @ W 30 Ave,002; N22,-123.17011,49.245547,-13711233.92615149,6316628.752272739
51265,Northbound Quesnel Dr @ W King Edward Ave,002; N22,-123.1717,49.249571,-13711410.924141852,6317314.958005829
51266,Northbound Macdonald St @ W King Edward Ave,002; N22,-123.167771,49.248517,-13710973.549862526,6317135.215809876
51267,Northbound Macdonald St @ Oliver Cres,002; N22,-123.167732,49.249455,-13710969.208402384,6317295.175944349
51269,Northbound Macdonald St @ W 22 Ave,002; N22,-123.167687,49.253089,-13710964.1990253,6317914.922262198
51272,Eastbound E Pender St @ Main St,022,-123.099245,49.280323,-13703345.270436428,6322560.891117299
51273,Southbound Gore Ave @ Keefer St,022,-123.097251,49.279105,-13703123.299371785,6322353.052302256
51274,Southbound Gore Ave @ Union St,022,-123.09702,49.27736,-13703097.584569411,6322055.295456745
51275,Eastbound Terminal Ave @ Western St,022,-123.098889,49.272477,-13703305.640697706,6321222.144172599
51276,Eastbound Terminal Ave @ Thornton St,022,-123.093947,49.271619,-13702755.499774206,6321075.758302392
51277,Eastbound Terminal Ave @ Begg St,022,-123.087037,49.270461,-13701986.282092825,6320878.1925984025
51278,Eastbound Prior St @ Dunlevy Ave,022,-123.095194,49.276624,-13702894.315179223,6321929.711773987
51279,Eastbound Prior St @ Princess Ave,022,-123.091207,49.276551,-13702450.48436943,6321917.255885867
51280,Eastbound Prior St @ Hawks Ave,022,-123.087659,49.276481,-13702055.522816096,6321905.311900876
51281,Eastbound Prior St @ Campbell Ave,022,-123.084506,49.276442,-13701704.532461626,6321898.657402307
51282,Eastbound Venables St @ Glen Dr,022,-123.080955,49.276727,-13701309.23694982,6321947.286551598
51283,Eastbound Venables St @ Vernon Dr,022,-123.07825,49.276697,-13701008.117727224,6321942.167680543
51284,Southbound Clark Dr @ Parker St,022,-123.077375,49.275523,-13700910.713172778,6321741.851638251
51285,Southbound Clark Dr @ William St,022,-123.07742,49.27378,-13700915.722549863,6321444.457653764
51286,Southbound Clark Dr @ Grant St,022,-123.077466,49.271208,-13700920.84324644,6321005.637301434
51287,Southbound Clark Dr @ E 1st Ave,022,-123.077555,49.268967,-13700930.75068112,6320623.30898145
51288,Southbound Clark Dr @ E 3rd Ave,022,-123.077527,49.267558,-13700927.63373538,6320382.933847194
51289,Southbound Clark Dr @ E 6th Ave,022,-123.07763,49.264806,-13700939.09964293,6319913.462962838
51290,Southbound Clark Dr @ E Broadway,022,-123.07773,49.262018,-13700950.23159201,6319437.877443009
51291,Southbound Clark Dr @ E 12 Ave,022,-123.077691,49.259354,-13700945.89013187,6318983.469322592
51296,Southbound Knight St @ E 23 Ave,022,-123.076243,49.249651,-13700784.699509202,6317328.600833929
51297,Southbound Knight St @ E King Edward Ave,022,-123.076298,49.248155,-13700790.822081191,6317073.48360697
51298,Southbound Knight St @ E 27 Ave,022,-123.076373,49.24614,-13700799.171043005,6316729.87201963
51299,Southbound Knight St @ E 29 Ave,022,-123.076425,49.244204,-13700804.959656527,6316399.745261281
51300,Southbound Knight St @ E 31 Ave,022,-123.076486,49.242149,-13700811.750145463,6316049.340781261
51301,Southbound Knight St @ E 33 Ave,022,-123.07656,49.23988,-13700819.987787783,6315662.463429598
51302,Southbound Knight St @ E 35 Ave,022,-123.076911,49.238186,-13700859.06092905,6315373.638423314
51303,Southbound Knight St @ E 37 Ave,022,-123.07705,49.236514,-13700874.53433827,6315088.574105116
51304,Southbound Knight St @ E 39 Ave,022,-123.077104,49.234472,-13700880.545590771,6314740.440460848
51305,Southbound Knight St @ E 41 Ave,022,-123.077224,49.232305,-13700893.903929668,6314371.0117307585
51306,Southbound Knight St @ E 43 Ave,022,-123.077253,49.230318,-13700897.132194905,6314032.283523882
51307,Southbound Knight St @ E 45 Ave,022,-123.077321,49.228692,-13700904.701920277,6313755.10590688
51308,Southbound Knight St @ E 47 Ave,022,-123.077362,49.227344,-13700909.266019398,6313525.324736882
51309,Southbound Knight St @ E 49 Ave,022; 430,-123.077479,49.224925,-13700922.29039982,6313112.995759265
51310,Southbound Knight St @ E 51 Ave,022,-123.077505,49.223084,-13700925.184706584,6312799.20290004
51311,Southbound Knight St @ E 53 Ave,022,-123.077568,49.221522,-13700932.197834505,6312532.97391055
51313,Southbound Knight St @ E 57 Ave,022; 430,-123.077162,49.218344,-13700887.00212124,6311991.338087991
51314,Southbound Knight St @ E 58 Ave,022,-123.077184,49.216969,-13700889.45115004,6311757.003615795
51315,Southbound Knight St @ E 60 Ave,022,-123.077208,49.215154,-13700892.122817816,6311447.692094062
51316,Southbound Knight St @ E 62 Ave,022; 430,-123.077228,49.213443,-13700894.349207632,6311156.11460753
51317,Southbound Knight St @ E 63 Ave,022,-123.077238,49.212389,-13700895.46240254,6310976.503809224
51318,Knight St Underpass @ SE Marine Dr,022,-123.076921,49.21125,-13700860.174123958,6310782.4125742465
51319,Southbound Knight St @ Mitchell Rd,022; 405; 407; 430,-123.077678,49.206054,-13700944.44297849,6309897.045193836
51325,Northbound Knight St @ Mitchell Rd,022; 405; 407; 430,-123.077182,49.206873,-13700889.228511056,6310036.591727449
51326,Northbound Knight St @ E 63 Ave,022; 430,-123.076965,49.213213,-13700865.072181556,6311116.920273653
51327,Northbound Knight St @ E 61 Ave,022,-123.076944,49.214995,-13700862.734472249,6311420.595923312
51328,Northbound Knight St @ E 59 Ave,022,-123.076922,49.216763,-13700860.28544345,6311721.896612726
51329,Northbound Knight St @ E 57 Ave,022; 430,-123.076884,49.218444,-13700856.0553028,6312008.38084936
51330,Northbound Knight St @ E 53 Ave,022,-123.077282,49.221998,-13700900.360460134,6312614.102980043
51331,Northbound Knight St @ E 51 Ave,022,-123.077214,49.223765,-13700892.79073476,6312915.27591956
51332,Northbound Knight St @ E 49 Ave,022,-123.077098,49.225701,-13700879.877673827,6313245.266105246
51333,Northbound Knight St @ E 47 Ave,022,-123.077067,49.227974,-13700876.426769614,6313632.714265993
51334,Northbound Knight St @ E 45 Ave,022,-123.077025,49.229335,-13700871.751351004,6313864.714415293
51335,Northbound Knight St @ E 43 Ave,022,-123.076961,49.230966,-13700864.62690359,6314142.74799466
51336,Northbound Knight St @ E 41 Ave,022,-123.076848,49.233088,-13700852.047801131,6314504.495184156
51337,Northbound Knight St @ E 39 Ave,022,-123.07681,49.235113,-13700847.81766048,6314849.720823869
51338,Northbound Knight St @ E 37 Ave,022,-123.076748,49.237188,-13700840.915852051,6315203.48523511
51339,Northbound Knight St @ E 33 Ave,022,-123.076257,49.240543,-13700786.257982071,6315775.506846743
51340,Northbound Knight St @ E 32 Ave,022,-123.076223,49.24199,-13700782.473119386,6316022.229801521
51341,Northbound Knight St @ E 30 Ave,022,-123.076163,49.244049,-13700775.793949936,6316373.3152178265
51342,Northbound Knight St @ E 28 Ave,022,-123.076103,49.245776,-13700769.114780491,6316667.801744384
51343,Northbound Knight St @ E King Edward Ave,022,-123.075932,49.248848,-13700750.079147564,6317191.661949569
51344,Northbound Knight St @ Kingsway,022,-123.075903,49.249685,-13700746.850882333,6317334.399042564
51345,Northbound Knight St @ E 20 Ave,022,-123.075894,49.252354,-13700745.849006914,6317789.570881197
51346,Northbound Knight St @ E 19 Ave,022,-123.075837,49.253818,-13700739.50379594,6318039.25221025
51347,Northbound Knight St @ E 17 Ave,022,-123.075773,49.255554,-13700732.379348528,6318335.332016895
51349,Northbound Clark Dr @ E 11 Ave,022,-123.077343,49.260268,-13700907.150949074,6319139.3708459465
51350,Northbound Clark Dr @ E Broadway,022,-123.077367,49.262754,-13700909.822616853,6319563.4239512
51351,Northbound Clark Dr @ E 6th Ave,022,-123.077316,49.264845,-13700904.145322822,6319920.115892028
51352,Northbound Clark Dr @ E 3rd Ave,022,-123.077256,49.268147,-13700897.466153376,6320483.416301079
51353,Westbound Terminal Ave @ Begg St,022,-123.087153,49.270771,-13701999.195153754,6320931.081062868
51354,Westbound Terminal Ave @ Thornton St,022,-123.093108,49.271779,-13702662.102721428,6321103.056173641
51356,Northbound Clark Dr @ E 1st Ave,022,-123.077215,49.269991,-13700892.902054252,6320798.007495846
51357,Northbound Clark Dr @ Grant St,022,-123.077197,49.271749,-13700890.898303416,6321097.937816039
51358,Northbound Clark Dr @ William St,022,-123.077153,49.274264,-13700886.00024582,6321527.037603027
51359,Westbound Venables St @ Clark Dr,022,-123.077921,49.276842,-13700971.493614752,6321966.908919476
51360,Westbound Venables St @ Vernon Dr,022,-123.079737,49.276868,-13701173.649810033,6321971.345287252
51361,Westbound Venables St @ Raymur Ave,022,-123.083149,49.276876,-13701553.47191262,6321972.710323959
51362,Westbound Prior St @ Hawks Ave,022,-123.087839,49.27661,-13702075.56032444,6321927.3229721
51363,Westbound Prior St @ Heatley Ave,022,-123.09021,49.276651,-13702339.49883711,6321934.318750977
51364,Westbound Prior St @ Jackson Ave,022,-123.094157,49.276725,-13702778.876867272,6321946.945293429
51366,Northbound Gore Ave @ E Georgia St,022,-123.097008,49.278838,-13703096.248735525,6322307.492262718
51367,Westbound E Pender St @ Gore Ave,022,-123.097706,49.280427,-13703173.9497401,6322578.637854963
51368,Southbound Macdonald St @ W 4th Ave,002; 014; N22,-123.168411,49.268064,-13711044.794336632,6320469.2565617915
51370,Eastbound W Pender St @ Nicola St,019,-123.128771,49.289898,-13706632.08972159,6324194.942393638
