Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","620","Portugal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2013","2013","tonnes","160463","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2014","2014","tonnes","141766","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2015","2015","tonnes","129006","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2016","2016","tonnes","138435","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2017","2017","tonnes","177597","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2018","2018","tonnes","7210","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2019","2019","tonnes","16380","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2020","2020","tonnes","7100","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01345","Peaches and nectarines","2010","2010","tonnes","33000","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01345","Peaches and nectarines","2011","2011","tonnes","34520","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01345","Peaches and nectarines","2012","2012","tonnes","30157","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01345","Peaches and nectarines","2013","2013","tonnes","22839","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01345","Peaches and nectarines","2014","2014","tonnes","41053","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01345","Peaches and nectarines","2015","2015","tonnes","46899","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01345","Peaches and nectarines","2016","2016","tonnes","32347","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01345","Peaches and nectarines","2017","2017","tonnes","41646","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01345","Peaches and nectarines","2018","2018","tonnes","42620","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01345","Peaches and nectarines","2019","2019","tonnes","44760","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01345","Peaches and nectarines","2020","2020","tonnes","34770","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01342.01","Pears","2010","2010","tonnes","176764","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01342.01","Pears","2011","2011","tonnes","230447","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01342.01","Pears","2012","2012","tonnes","116287","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01342.01","Pears","2013","2013","tonnes","202483","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01342.01","Pears","2014","2014","tonnes","210009","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01342.01","Pears","2015","2015","tonnes","141186","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01342.01","Pears","2016","2016","tonnes","137805","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01342.01","Pears","2017","2017","tonnes","202277","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01342.01","Pears","2018","2018","tonnes","161350","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01342.01","Pears","2019","2019","tonnes","198470","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01342.01","Pears","2020","2020","tonnes","131000","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01242","Peas, green","2010","2010","tonnes","7603","I","Imputed value"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01242","Peas, green","2011","2011","tonnes","4702","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01242","Peas, green","2012","2012","tonnes","6633","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01242","Peas, green","2013","2013","tonnes","3981","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01242","Peas, green","2014","2014","tonnes","7303","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01242","Peas, green","2015","2015","tonnes","18796","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01242","Peas, green","2016","2016","tonnes","10420","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01242","Peas, green","2017","2017","tonnes","11810","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01242","Peas, green","2018","2018","tonnes","13070","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01242","Peas, green","2019","2019","tonnes","12340","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01242","Peas, green","2020","2020","tonnes","15850","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01318","Pineapples","2010","2010","tonnes","1483","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01318","Pineapples","2011","2011","tonnes","1401","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01318","Pineapples","2012","2012","tonnes","1295","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01318","Pineapples","2013","2013","tonnes","1165","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01318","Pineapples","2014","2014","tonnes","1107","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01318","Pineapples","2015","2015","tonnes","1052","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01318","Pineapples","2016","2016","tonnes","998","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01318","Pineapples","2017","2017","tonnes","948","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01318","Pineapples","2018","2018","tonnes","","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01346","Plums and sloes","2010","2010","tonnes","15819","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01346","Plums and sloes","2011","2011","tonnes","17390","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01346","Plums and sloes","2012","2012","tonnes","17158","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01346","Plums and sloes","2013","2013","tonnes","15394","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01346","Plums and sloes","2014","2014","tonnes","24177","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01346","Plums and sloes","2015","2015","tonnes","24536","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01346","Plums and sloes","2016","2016","tonnes","26067","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01346","Plums and sloes","2017","2017","tonnes","29784","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01346","Plums and sloes","2018","2018","tonnes","17480","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01346","Plums and sloes","2019","2019","tonnes","20800","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01346","Plums and sloes","2020","2020","tonnes","19180","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01321","Pomelos and grapefruits","2010","2010","tonnes","115","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01321","Pomelos and grapefruits","2011","2011","tonnes","208","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01321","Pomelos and grapefruits","2012","2012","tonnes","200","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01321","Pomelos and grapefruits","2013","2013","tonnes","206","A","Official figure"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01321","Pomelos and grapefruits","2014","2014","tonnes","224","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01321","Pomelos and grapefruits","2015","2015","tonnes","220","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01321","Pomelos and grapefruits","2016","2016","tonnes","240","E","Estimated value"
"QCL","Crops and livestock products","620","Portugal","5510","Production","01321","Pomelos and grapefruits","2017","2017","tonnes","237","A","Official figure"
