name,listing_url,neighbourhood,latitude,longitude,price,room_type,review_scores_rating,entertainment,food
Salt Life -,https://www.airbnb.com/rooms/623372229926284398,"Vancouver, British Columbia, Canada",49.26913640609476,-123.13339274076183,443.0,Entire home/apt,4.8,45,0
1-bed guest house in vibrant neighbourhood,https://www.airbnb.com/rooms/623430413020853563,,49.25579,-123.10486,300.0,Entire home/apt,5.0,0,0
NEW! Nanaimo Park⭑Spacious 3BR⭑King Ensuite Unit,https://www.airbnb.com/rooms/623444490300200650,"Vancouver, British Columbia, Canada",49.22717,-123.06141,193.0,Entire home/apt,5.0,0,0
Nanaimo Park⭑Beautiful New Renovated 3Bed⭑Private,https://www.airbnb.com/rooms/623480028098892402,"Vancouver, British Columbia, Canada",49.229,-123.06088,146.0,Entire home/apt,5.0,0,0
Comfy room with shared bathroom near UBC,https://www.airbnb.com/rooms/623829111127651992,"Vancouver, British Columbia, Canada",49.26263,-123.203506,116.0,Private room,4.89,0,0
💜💜1250SQF Free Parking in The Best Part of DT,https://www.airbnb.com/rooms/623852375242251448,,49.28652,-123.12881,573.0,Entire home/apt,5.0,0,98370
💛💛 Huge Condo Right in the ❤Of Robson Str.,https://www.airbnb.com/rooms/623890308858080089,"Vancouver, British Columbia, Canada",49.28819,-123.12743,550.0,Entire home/apt,5.0,0,146476
Great suite in a great location!!!,https://www.airbnb.com/rooms/624056080233952427,,49.24939,-123.06427,100.0,Entire home/apt,5.0,0,0
"Peaceful Shared Unit, International Students!",https://www.airbnb.com/rooms/624088753933368319,,49.23498,-123.18319,52.0,Private room,,0,0
"Private room Dt,  in a shared accommodation unit.",https://www.airbnb.com/rooms/624185459304160036,,49.28384,-123.09522,136.0,Private room,4.15,0,0
Large bedroom in Japantown,https://www.airbnb.com/rooms/624185502046235049,,49.2821,-123.09687,140.0,Private room,3.62,0,774
Stylish 1-Bedroom Condo in Trendy Commercial Drive,https://www.airbnb.com/rooms/624598860498268166,,49.27387546065712,-123.07245590636276,241.0,Entire home/apt,5.0,0,0
Private Luxurious Room Private Bath (Ladies Only),https://www.airbnb.com/rooms/624652822501750219,"Vancouver, British Columbia, Canada",49.253864,-123.166832,150.0,Private room,4.94,0,0
Garden view suite nears UBC,https://www.airbnb.com/rooms/624686706442345887,,49.24349,-123.19542,141.0,Private room,4.78,0,0
Lovely 1 Bedroom with Pool & Amenities in Yaletown,https://www.airbnb.com/rooms/624699089278954370,,49.274921,-123.115028,299.0,Entire home/apt,5.0,0,13433
New!  Downtown King bed suite with A/C!,https://www.airbnb.com/rooms/624723728831681250,"Vancouver, British Columbia, Canada",49.281181,-123.12558,168.0,Entire home/apt,5.0,177,581323
Adorable 2 bedrooms with balcony (New listing),https://www.airbnb.com/rooms/624748536510828266,"Vancouver, British Columbia, Canada",49.21132,-123.12131,208.0,Entire home/apt,4.82,0,0
Luxury 3 Bedroom in Burnaby w/ Amazing Views,https://www.airbnb.com/rooms/624847148064861558,,49.251595,-123.015106,300.0,Entire home/apt,5.0,0,0
1 Bedroom Nice Quite Neighbourhood Lic #22-219322,https://www.airbnb.com/rooms/624919514998278171,"Vancouver, British Columbia, Canada",49.28478,-123.02852,125.0,Entire home/apt,5.0,0,0
Beautiful Luxury 3 BedroomTownhouse,https://www.airbnb.com/rooms/625047365031380809,"Vancouver, British Columbia, Canada",49.22407,-123.07631,301.0,Entire home/apt,5.0,0,0
"Quiet, Clean and Comfortable",https://www.airbnb.com/rooms/625322189127007372,"Vancouver, British Columbia, Canada",49.285164,-123.133408,433.0,Entire home/apt,4.83,0,0
Cozy and Clean 3 Bedroom Garden Suite in Dunbar,https://www.airbnb.com/rooms/625353967845868184,"Vancouver, British Columbia, Canada",49.24372,-123.18279,200.0,Private room,4.8,0,0
Adorable 3  bedroom Vacation home,https://www.airbnb.com/rooms/625386313887402111,"Vancouver, British Columbia, Canada",49.26789,-123.0751,243.0,Entire home/apt,4.91,0,0
Cheerful 3 Bedroom Bungalow,https://www.airbnb.com/rooms/625586745621187407,"Vancouver, British Columbia, Canada",49.27714,-123.03343,340.0,Entire home/apt,4.72,0,0
Sub-Penthouse Overlooking the most beautiful view,https://www.airbnb.com/rooms/625640662321311689,,49.27961,-123.10687,752.0,Entire home/apt,5.0,4,369445
Lovely 2BR in Downtown + PARKING,https://www.airbnb.com/rooms/625692179289449975,"Vancouver, British Columbia, Canada",49.28869,-123.12571,166.0,Entire home/apt,5.0,0,147884
Charming 2BR House Near HWY - 15 Mins To DownTown,https://www.airbnb.com/rooms/626093663225771989,,49.27493,-123.02157,184.0,Entire home/apt,4.88,0,0
Turner House-Upper level of cozy home in EastVan,https://www.airbnb.com/rooms/626102755876131606,"Vancouver, British Columbia, Canada",49.27984,-123.05134,300.0,Entire home/apt,4.8,0,0
Private 2 bedroom suite minutes away from downtown,https://www.airbnb.com/rooms/626114535420582144,,49.27738,-123.08672,216.0,Entire home/apt,3.92,0,0
Modern 1 bedroom suite steps from Canada Line,https://www.airbnb.com/rooms/626158733050537245,,49.25585,-123.11175,259.0,Entire home/apt,4.69,0,0
Beautiful Luxury Suite in the Heart of Downtown,https://www.airbnb.com/rooms/626234398126749762,"Vancouver, British Columbia, Canada",49.27568,-123.11587,326.0,Entire home/apt,5.0,0,88023
BRIGHT & CENTRAL -1 bedroom with BALCONY/Barbecue.,https://www.airbnb.com/rooms/626319868114293618,"Vancouver, British Columbia, Canada",49.28125,-123.10963,230.0,Entire home/apt,4.75,4,986730
Modern 1-bedroom in the heart of Chinatown!,https://www.airbnb.com/rooms/626324836786854668,"Vancouver, British Columbia, Canada",49.278812,-123.09893,244.0,Entire home/apt,4.92,0,3455
Home Nest - 1 Bedroom Apartment Downtown Vancouver,https://www.airbnb.com/rooms/626376751841911743,,49.279613,-123.124092,199.0,Entire home/apt,4.89,286,1356040
Lovely 1-bedroom unit in the heart of Downtown,https://www.airbnb.com/rooms/626706524909192982,"Vancouver, British Columbia, Canada",49.27587,-123.12462,103.0,Entire home/apt,,46,1018537
Lovely 1-bed condo in centre of Downtown Vancouver,https://www.airbnb.com/rooms/626884379146740155,,49.278496,-123.129631,279.0,Entire home/apt,5.0,21,425411
🚗Free Parking ❤️ Private Bathroom 🏡 Entire Suite,https://www.airbnb.com/rooms/627548811081449811,,49.25629,-123.11224,173.0,Entire home/apt,4.58,0,0
Pet Friendly Smart Home in Coal Harbor,https://www.airbnb.com/rooms/627575545227410226,,49.288479,-123.126862,114.0,Entire home/apt,,0,142687
Centrally Located Downtown-Coal Harbour-1 Br-Condo,https://www.airbnb.com/rooms/627620734161939241,"Vancouver, British Columbia, Canada",49.28939,-123.12727,174.0,Entire home/apt,5.0,0,67382
(Monthly Rental) 2 Bedrooms 2 Bathrooms Lux Condo,https://www.airbnb.com/rooms/627776317218080825,,49.18866,-123.13409,198.0,Entire home/apt,,0,0
Brand new  laneway house is ready for you!,https://www.airbnb.com/rooms/627789510779552820,,49.23109,-123.05583,299.0,Entire home/apt,4.17,0,0
"Exclusive & Stylish DT Apt w/Pool, Sauna & Gym",https://www.airbnb.com/rooms/627797252761424606,,49.27829272091659,-123.1074738551696,255.0,Entire home/apt,4.63,4,38270
No smoking inside of house,https://www.airbnb.com/rooms/627861999341961586,,49.21843,-123.09575,180.0,Entire home/apt,,0,0
Unique and styled heritage home with lots of space,https://www.airbnb.com/rooms/628109481466522750,"Vancouver, British Columbia, Canada",49.277393,-123.095993,329.0,Entire home/apt,3.67,0,144
D-72 Amazing Condo for rent in Downtown Vancouver,https://www.airbnb.com/rooms/628254167441854832,,49.2778,-123.1278,216.0,Entire home/apt,,60,646612
Fantastic Brand New Living in English Bay,https://www.airbnb.com/rooms/628456511914055194,,49.27955,-123.13635,380.0,Entire home/apt,5.0,0,7053
Newly Renovated-Private Entrance-Cozy 3 Bdr Suite,https://www.airbnb.com/rooms/628472585113919737,,49.259411,-123.076683,269.0,Private room,4.76,0,0
Rent in Kitsilano for the month of July 2022,https://www.airbnb.com/rooms/628492950660821905,"Vancouver, British Columbia, Canada",49.26265,-123.15237,222.0,Entire home/apt,5.0,0,0
Modern Kitsilano 1 bedroom Guest Suite,https://www.airbnb.com/rooms/628536101890683784,,49.26005522310661,-123.16360200522844,105.0,Entire home/apt,,0,0
Small unit,https://www.airbnb.com/rooms/628920215383452610,,49.2529,-123.09171,104.0,Entire home/apt,1.0,0,0
"Beautiful, bright garden 2 bedroom.",https://www.airbnb.com/rooms/629125164257014197,,49.26521,-123.18435,250.0,Entire home/apt,5.0,0,0
New! Stylish and central condo w/ views,https://www.airbnb.com/rooms/629175188531648151,"Vancouver, British Columbia, Canada",49.26611,-123.0982,321.0,Entire home/apt,5.0,0,0
Modern Master Bedroom in Downton Coal Harbor,https://www.airbnb.com/rooms/629184820595960637,,49.28652,-123.12268,160.0,Private room,5.0,0,473203
R32 ~ Brand New one bedroom,https://www.airbnb.com/rooms/629253942001954212,"Richmond, British Columbia, Canada",49.190105,-123.133186,180.0,Entire home/apt,5.0,0,0
Lovely Coal Harbour Water View DT Vancouver Condo,https://www.airbnb.com/rooms/629259683606195319,,49.28751,-123.12616,80.0,Private room,5.0,0,227775
Private Room with Sink + Free Laundry,https://www.airbnb.com/rooms/629646595967645548,,49.2767,-123.02491,106.0,Private room,4.92,0,0
Stunning Loft in DT Vancouver with Patio/Fireplace,https://www.airbnb.com/rooms/629662650536916476,,49.27734,-123.1287,223.0,Entire home/apt,4.0,26,437180
Capricorn Palace in yaletown #13,https://www.airbnb.com/rooms/629739194988143658,,49.27568,-123.11413,382.0,Entire home/apt,4.75,0,10323
Beautiful 2-Bedroom Condo in Heart of Vancouver,https://www.airbnb.com/rooms/629885203669929457,,49.24005,-123.1034,386.0,Entire home/apt,5.0,0,0
"Lovely Shared Unit, International Students!",https://www.airbnb.com/rooms/629919309781972541,,49.2645,-123.20611,41.0,Private room,,0,0
Cheerful 4 bedroom house in the heart of Kits,https://www.airbnb.com/rooms/629924318303838289,,49.26563,-123.17447,370.0,Entire home/apt,5.0,0,0
Modern and Charming Split-Level Duplex,https://www.airbnb.com/rooms/629944248816223670,,49.25143,-123.06892,275.0,Entire home/apt,5.0,0,0
Quiet 3 Bedroom House in Vancouver ☆ 5 Min to UBC☆,https://www.airbnb.com/rooms/630123084530329499,"Vancouver, British Columbia, Canada",49.25678,-123.18001,349.0,Entire home/apt,4.81,0,0
Bright Luxury Townhouse in the heart of Kitsilano!,https://www.airbnb.com/rooms/630326830130081539,"Vancouver, British Columbia, Canada",49.25708,-123.14918,199.0,Entire home/apt,5.0,0,0
"Large family home, sleeps 8, in excellent location",https://www.airbnb.com/rooms/630450878058080908,,49.246101,-123.134766,1100.0,Entire home/apt,5.0,0,0
Coal Harbour Entire 1bed&1bath,https://www.airbnb.com/rooms/630512520796701390,,49.28855,-123.1236,178.0,Entire home/apt,,0,160413
"1 Bd room & Den, Downtown, View, Pool, Skytrain",https://www.airbnb.com/rooms/630752775597613567,"Vancouver, British Columbia, Canada",49.27822,-123.10869,331.0,Entire home/apt,4.89,4,39463
Cozy condo in Downtown Vancouver.,https://www.airbnb.com/rooms/631072968897359083,"Vancouver, British Columbia, Canada",49.2800383034285,-123.13604986549346,265.0,Entire home/apt,4.33,0,8078
The Sunset Beach Condo,https://www.airbnb.com/rooms/631141582243461534,"Vancouver, British Columbia, Canada",49.27862669237313,-123.13564794178008,698.0,Entire home/apt,5.0,0,7443
Clean 2-Bedroom Condo in the Heart of Downtown,https://www.airbnb.com/rooms/631172552697440368,,49.27713,-123.128639,145.0,Entire home/apt,5.0,31,420203
"Modern 1 BR condo DT Vancouver,Sleeps 4 & 1Parking",https://www.airbnb.com/rooms/631438486789552656,"Vancouver, British Columbia, Canada",49.2784951,-123.1296296,293.0,Entire home/apt,5.0,21,425652
Cozy Vancouver 3-Bedroom Guesthouse,https://www.airbnb.com/rooms/632036717852134362,"Vancouver, British Columbia, Canada",49.2416,-123.03441,250.0,Entire home/apt,4.72,0,0
Gorgeous 2-Bed+ 1 Den Unit with Great Views,https://www.airbnb.com/rooms/632084028937257235,,49.2781,-123.12379,200.0,Entire home/apt,5.0,275,1728529
Comfortable 2 Bedrooms with Shared 1 Bathroom,https://www.airbnb.com/rooms/632120672358959414,"Vancouver, British Columbia, Canada",49.24647,-123.13304,231.0,Private room,4.89,0,0
Downtown 1BD Condo with free parking on premisses!,https://www.airbnb.com/rooms/632130922006568135,,49.27449,-123.12221,306.0,Entire home/apt,4.71,17,470240
Private room (shared washroom with a female),https://www.airbnb.com/rooms/632144343641256363,,49.22254,-123.13731,50.0,Private room,5.0,0,0
Private Vintage Wooden Yacht Downtown,https://www.airbnb.com/rooms/632277814514501710,,49.27519,-123.10727,243.0,Entire home/apt,4.5,0,0
Zodiac Palace Yaletown 1BD#12,https://www.airbnb.com/rooms/632505050857106863,,49.275762541995,-123.11600382194084,150.0,Entire home/apt,,0,109300
pyramid 1br+1bath laneway house,https://www.airbnb.com/rooms/632518049372698929,,49.24403,-123.07166,229.0,Entire home/apt,4.0,0,0
Beautiful 2-Beds Downtown unit+ Free Parking,https://www.airbnb.com/rooms/632627339586963271,,49.277573,-123.125824,260.0,Entire home/apt,4.67,203,1352478
Beautiful 1br Apartment Downtown Vancouver,https://www.airbnb.com/rooms/632678265976583916,"Vancouver, British Columbia, Canada",49.278908,-123.107994,237.0,Entire home/apt,5.0,4,130739
Mansion w/Modern Garden&Game Room near Maple Grove,https://www.airbnb.com/rooms/632767601933866809,"Vancouver, British Columbia, Canada",49.22137,-123.15944,744.0,Entire home/apt,5.0,0,0
Residency Boutique Suites - King-suite,https://www.airbnb.com/rooms/632793531897217025,,49.285305,-123.118256,304.0,Entire home/apt,4.75,0,1168839
⚜️Spacious 2bed/office/1park in Gastown ⚜️,https://www.airbnb.com/rooms/633407688487934038,,49.27956,-123.1125,263.0,Entire home/apt,4.94,8,335316
Cozy Treehouse at Burrard (1 Bedroom Condo),https://www.airbnb.com/rooms/633413834334929194,"Vancouver, British Columbia, Canada",49.280768697370384,-123.12564267722396,259.0,Entire home/apt,4.94,192,664812
Brand new home in Kitsilano with indoor fireplace,https://www.airbnb.com/rooms/633435043601003244,"Vancouver, British Columbia, Canada",49.26163,-123.14609,309.0,Entire home/apt,4.89,0,0
Modern 1 BDRM Apt w/Parking in Downtown Vancouver,https://www.airbnb.com/rooms/633484289565831745,"Vancouver, British Columbia, Canada",49.27859,-123.10577,250.0,Entire home/apt,5.0,0,101583
2 bedroom suite-king and queen size beds,https://www.airbnb.com/rooms/633486950958651716,"Vancouver, British Columbia, Canada",49.25523,-123.161652,234.0,Entire home/apt,4.82,0,0
Luxury Waterview Condo in Downtown Vancouver,https://www.airbnb.com/rooms/633966214914662400,"Vancouver, British Columbia, Canada",49.274548,-123.127823,369.0,Entire home/apt,5.0,0,151942
The English Bay Penthouse,https://www.airbnb.com/rooms/634021629835963066,,49.27672356471759,-123.13355663421623,846.0,Entire home/apt,4.0,0,0
Exceptional 2Br Downtown Vancouver Views,https://www.airbnb.com/rooms/634033308853779812,,49.2798811818101,-123.10771763396556,442.0,Entire home/apt,5.0,4,500489
Master King Bed+private Bath+Table&Chair,https://www.airbnb.com/rooms/634111336184023264,,49.29293,-123.12961,69.0,Private room,,0,4222
Modern condo w/ panoramic city and mountain views,https://www.airbnb.com/rooms/634155444777314867,,49.280106,-123.108513,432.0,Entire home/apt,5.0,4,561745
Lovely 1-bedroom condo Downtown Vancouver,https://www.airbnb.com/rooms/634252953382412756,,49.28948,-123.12637,222.0,Entire home/apt,,0,79719
Modern top-floor 1-bedroom loft with free parking,https://www.airbnb.com/rooms/634277765560068912,"Vancouver, British Columbia, Canada",49.279213,-123.121483,281.0,Entire home/apt,4.74,279,1853448
Lovely 1-bedroom in historical Gastown,https://www.airbnb.com/rooms/634743332966099506,"Vancouver, British Columbia, Canada",49.28262,-123.10334,142.0,Entire home/apt,5.0,0,374429
"Beautiful loft, in heart of downtown Vancouver",https://www.airbnb.com/rooms/634799704188511630,,49.279948838229366,-123.1226042595522,270.0,Entire home/apt,5.0,288,1579199
Downtown Penthouse Loft W/Air Conditioning,https://www.airbnb.com/rooms/634854307981905605,"Vancouver, British Columbia, Canada",49.27989,-123.12267,378.0,Entire home/apt,4.77,292,1592553
"Beautiful, Simple and Cozy Yaletown apartment",https://www.airbnb.com/rooms/634977176911291611,,49.27678,-123.11745,259.0,Entire home/apt,,22,495415
Modern Studio in Downtown ★ Amazing View,https://www.airbnb.com/rooms/635090976733727183,"Vancouver, British Columbia, Canada",49.27919,-123.12569,134.0,Entire home/apt,,256,1006372
Marpole Garden Suite,https://www.airbnb.com/rooms/635200856013374693,,49.21524785383963,-123.13713803887366,100.0,Private room,4.92,0,0
"Large Private 1 Room W/ Parking, near Train",https://www.airbnb.com/rooms/635425836809127737,"Vancouver, British Columbia, Canada",49.24105,-123.04106,93.0,Private room,5.0,0,0
🌴 Stylish&Spacious w/AC ❄️ Central DT w/Parking 🌴,https://www.airbnb.com/rooms/635449286586800491,,49.28234,-123.12582,258.0,Entire home/apt,5.0,51,336039
Cambie St Cozy Apartment ⁶,https://www.airbnb.com/rooms/635567434949366572,,49.2407,-123.11835,207.0,Entire home/apt,4.0,0,0
Quaint Character Home - Heart of Commercial Drive!,https://www.airbnb.com/rooms/635569683526669550,,49.26116,-123.07255,263.0,Entire home/apt,4.43,0,0
Contemporary Downtown 1BD Loft!,https://www.airbnb.com/rooms/635635417999100343,,49.27861,-123.12057,306.0,Entire home/apt,4.94,171,1760316
Modern Condo in Shangri-la Hotel,https://www.airbnb.com/rooms/635735633811950757,,49.28487,-123.12315,160.0,Entire home/apt,5.0,0,561352
Lovely 1-Bedroom Apt with parking on premises.,https://www.airbnb.com/rooms/636029875413147752,,49.25913,-123.11891,136.0,Entire home/apt,4.87,0,0
Joyful Two Bedroom in Central Vancouver,https://www.airbnb.com/rooms/636055622831288138,,49.22184,-123.09283,205.0,Entire home/apt,4.88,0,0
"Relaxing In 1200sqft  Luxury Water View Home, Park",https://www.airbnb.com/rooms/636137654039768324,"Vancouver, British Columbia, Canada",49.27524167926509,-123.1112407129728,403.0,Entire home/apt,,0,0
